val_AUC,val_prAUC,test_AUC,test_prAUC,random_emb,fix_emb,dropout,p_lr,q_lr,nc,lambd,F_layer,P_layer,Q_layer,max_seq_len,hidden_size,emb_size,emb_file,fix_unk,max_pos_emb,vocab_num,num_head,optimizer,p_weight_decay,q_weight_decay,num_warmup
,,,,TRUE,FALSE,0.2,1E-05,0.0005,5,0.0025,2,0,2,1024,768,768,,TRUE,2048,2370,12,AdamW,0.01,0.01,500
,,,,TRUE,FALSE,0.2,1E-05,0.0005,5,0.0025,2,0,2,1024,768,768,,TRUE,2048,2370,12,AdamW,0.01,0.01,500
0.7254923721521228,0.48087562518111115,0.7039152883253236,0.47327977937249677,True,False,0.2,1e-05,0.0005,5,0.015,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500
0.7265861527285205,0.4822785943649407,0.7049589371297716,0.4746630226680637,True,False,0.2,1e-05,0.0005,5,0.0175,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500
0.7271092185577457,0.48300656426158906,0.705576221243505,0.47561651487103956,True,False,0.2,1e-05,0.0005,5,0.02,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500
0.7257164091882662,0.4809962129684935,0.7038893919883604,0.47347098487797434,True,False,0.2,1e-05,0.0005,5,0.0125,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500
0.726562093710879,0.4821889181608444,0.7050308126772611,0.47468778442348825,True,False,0.2,1e-05,0.0005,5,0.025,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7285085285531617,0.48490440712363936,0.7071412320155885,0.4772570559191831,True,False,0.2,1e-05,0.0005,5,0.03,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7282312131910433,0.48435044147489426,0.7069077686104158,0.4768243759006173,True,False,0.2,1e-05,0.0005,5,0.035,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7273270900517638,0.4831918024586187,0.7061139666079947,0.47574232610293476,True,False,0.2,1e-05,0.0005,5,0.04,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7282094997600799,0.48406569811123035,0.7069962918030959,0.47673034248476964,True,False,0.2,1e-05,0.0005,5,0.05,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.728830209011878,0.4849084159236503,0.7078852232066061,0.4777326099536326,True,False,0.2,1e-05,0.0005,5,0.06,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7286559654300734,0.48455393738229846,0.7079325236588142,0.47754476223152637,True,False,0.2,1e-05,0.0005,5,0.07,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7280469170949038,0.4836115260943957,0.7073589726447479,0.4766392097317601,True,False,0.2,1e-05,0.0005,5,0.08,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7282060148884438,0.48370147378602174,0.7077534954109312,0.47685301232180916,True,False,0.2,1e-05,0.0005,5,0.09,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7285038373798054,0.48401665774293545,0.7084745630587697,0.4774654423776278,True,False,0.2,1e-05,0.0005,5,0.1,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7287514643162548,0.48309251302939227,0.7091928560990762,0.4778829457710573,True,False,0.2,1e-05,0.0005,5,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7264173375044565,0.4789095029404665,0.7074878597708069,0.4744355267584659,True,False,0.2,1e-05,0.0005,5,0.3,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7266810484638417,0.47749003509888666,0.707898435623424,0.47409762059302846,True,False,0.2,1e-05,0.0005,5,0.4,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.7271663168391678,0.4792626219294631,0.7083697225313194,0.47484188076675826,True,False,0.2,1e-05,0.0005,5,0.5,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,30
0.6975982532751093,0.4447026284878396,0.6770729423180233,0.43828403432712737,True,False,0.2,1e-05,0.0005,0,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,10,../data/mimic/
0.7436049254639571,0.5028467432773501,0.7396686167313062,0.5058299836342812,True,False,0.2,1e-05,0.0005,1,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,10,../data/mimic/
0.7156116887956017,0.45766162865216786,0.6932518109599111,0.4503608775143738,True,False,0.2,1e-05,0.0005,8,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,10,../data/mimic/
0.7234457472503023,0.4790740018240959,0.709240685047957,0.47720564294319684,True,False,0.2,1e-05,0.0005,10,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,10,../data/mimic/
0.7385842548294574,0.5029703072770619,0.7381062653386682,0.5078787268186967,True,False,0.2,1e-05,0.0005,1,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,20,../data/mimic/bootstrap1/
0.7429859574715614,0.5144994713091771,0.7287981267460266,0.48112885960412544,True,False,0.2,1e-05,0.0005,1,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,20,../data/mimic/bootstrap2/
0.7489360990632511,0.5188126536631632,0.7378533304087154,0.5074139328303092,True,False,0.2,1e-05,0.0005,1,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,20,../data/mimic/bootstrap3/
0.7182665179877776,0.4866720602470639,0.7136498196674219,0.4653157510750543,True,False,0.2,1e-05,0.0005,1,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,20,../data/mimic/bootstrap4/
0.7162806640915751,0.47237098044690534,0.7153791439556212,0.48118352081549504,True,False,0.2,1e-05,0.0005,1,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,20,../data/mimic/bootstrap5/
0.7212354003983477,0.4722329100661003,0.7154032865622586,0.4702518558373221,True,False,0.2,1e-05,0.0005,2,0.2,2,0,2,1024,768,768,../data/ucla_mimic_emb/emb_aligned_with_mimic_loinc.txt,True,1024,2370,12,AdamW,0.01,0.01,500,3122,20,../data/mimic/
